topic 0
virgin			0.991865017617
balsam			0.959838798531
anchovi			0.954387245855
extra			0.946535841329
cure			0.92239733401
loos			0.872610972775
caper			0.866521703728
ciabatta			0.86442660426
chevre			0.861541880218
tapenade			0.859097657809
loav			0.859097656337
prebaked			0.851133772262
northern			0.810211503852
great			0.810211503829
monkfish			0.807645898737
cavatappi			0.807645898444
frond			0.780084446768
kefalotyri			0.77474422954
heirloom			0.774450852893
rocket			0.754697247912
maldon			0.753677849276
brine			0.739429344646
roquefort			0.73120570981
burrata			0.728264598166
balsamico			0.728264597159
bianco			0.728264597159
bocconcini			0.722081840257
mission			0.699928420372
arugula			0.69757493278
reduct			0.697004289438
calamata			0.697004289206
snapper			0.693062125352
crusti			0.692356262627
vine			0.674693819005
ripen			0.672628782739
ben			0.657616675892
jerusalem			0.657616637714
baguett			0.64608460317
halibut			0.64550190706
bulb			0.644974234068
crookneck			0.638972308664
steel			0.628985163482
radicchio			0.61715684868
peperoncini			0.611569962851
parmigiana			0.606458686716
sichuanese			0.606458684972
bing			0.606458679944
pit			0.605441088966
garnish			0.592102715139
salata			0.590517389563


topic 1
vietnamese			0.998519667997
korean			0.998321626348
chinese			0.993156994075
shaoxing			0.987433235384
gochujang			0.976121519942
kimchi			0.971406100907
paper			0.955179254441
mein			0.948542482819
stir			0.923670962951
ferment			0.918297518804
gai			0.918297518751
glass			0.918297518544
lan			0.916330393747
soybean			0.912097596507
chow			0.902202564729
gochugaru			0.896369823851
lo			0.893184530952
chinkiang			0.863901629355
maggi			0.852335500775
sichuan			0.845782523549
manis			0.830761794579
kecap			0.830761794579
hoisin			0.820693369917
wood			0.814215102144
lili			0.812499291928
perilla			0.776288156308
sum			0.776288156276
regular			0.75992685442
kikkoman			0.743228811442
fishcak			0.743228811285
chilegarlic			0.72757842457
yardlong			0.725229317548
cham			0.722742764672
yakisoba			0.698704415345
accent			0.698704408416
bud			0.689955415263
szechwan			0.689162133779
kochujang			0.670102090657
holi			0.670102089647
flanken			0.670102086499
dumpl			0.665581683342
choy			0.661517302514
bok			0.64323416193
fungu			0.635499671321
doenzang			0.635499671026
oyster			0.623063643347
shanghai			0.59278789918
hanh			0.592787898636
spam			0.592787897957
soak			0.592787897336


topic 2
spanish			0.999171484585
less			0.996416949605
skinless			0.981666812851
littleneck			0.9691663138
tripl			0.946686229282
sec			0.946686229282
long			0.935914092102
halv			0.908936555442
boneless			0.908213219209
manchego			0.860765648851
sodium			0.860710424106
scrub			0.859306568694
well			0.859306568694
octopus			0.848511568554
silver			0.838096543462
breast			0.820036232768
lower			0.817285719116
zinfandel			0.790467628244
fideos			0.781430868058
merguez			0.781430866323
polish			0.781430861907
free			0.780465693316
grain			0.765357197601
pumpernickel			0.754222648039
rioja			0.719277371218
oloroso			0.719277365939
tender			0.674753260565
paella			0.672747769794
clam			0.626831724527
cockl			0.624806636252
v8			0.607729108878
panang			0.607729108819
beverag			0.607729106575
